,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617,0.17042653557518617
1,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898,0.20802626302730898
2,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336,0.7260649453716336
3,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383,0.7772429845212383
4,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687,0.3468111804066687
