,0,1,2,3,4,5
55,24334995.79880544,102.27951686986759,634.9691244143893,1996.6173255546562,45.63819058668079,1158224.6970371385
56,24339947.403038554,82.6095176519932,596.5926612088537,1914.112154555061,46.29220256029535,1153412.9904254836
57,24344985.242078766,230.6643117656793,505.8142143079471,1920.1907264542763,47.04260726415133,1148311.0460614525
58,24306804.683916908,118.61016047637801,621.8938946064749,1916.8815320406297,47.91131955671631,1186490.0191764208
59,24305798.682063896,138.64620392608973,552.2954934453643,1805.9561185465022,48.202881467000296,1187656.2172387305
60,24311324.553209484,273.2369710854921,470.3321646089178,1878.9757461873878,49.36630269853584,1182003.5356059452
61,24289927.38094324,150.69875162424347,609.8731966512678,1867.975735766443,50.048786128907125,1203394.0225865971
62,24294689.757538956,138.75408379400116,575.6105624723934,1793.5595361721746,50.52331268128124,1198751.7949659287
63,24295136.456238292,187.59408871208532,493.11764153842483,1742.3852321491881,51.10870071659262,1198389.338098599
64,24299566.512728814,265.824232741171,421.187166516804,1696.8281256212335,51.527052399509294,1193998.1206939197
65,24304435.2724384,421.31743653602405,359.94932908624105,1758.372605270504,52.26665792446769,1188972.8215327943
66,24303353.73618739,211.37299467978085,644.004367772592,1786.605568372053,52.76250330390369,1189951.5183784915
67,24303450.74650396,173.60912235923496,648.0248506975352,1845.4499824482891,53.97590980204286,1189828.1936307403
68,24305450.285211887,226.32080236879952,566.9403764546962,1914.4156825919624,55.3617013342123,1187786.6762253651
69,24286667.64431417,111.6248891809963,665.6923629905677,1837.7108834935136,55.65675156261754,1206661.6707986135
70,24267862.957437567,114.46072387900708,596.5346087145315,1847.3320687631647,56.83850602748121,1225521.876655054
71,24232795.86444297,56.245161237664746,602.0323471061557,1774.635640206397,57.41957605451325,1260713.8028324305
72,24229401.196473215,65.31173995944505,524.2475119347594,1662.78166230564,57.78222486369136,1264288.6803877284
73,24194869.642534833,38.035427423628775,496.14482049010417,1560.4526537906804,58.13901983854068,1298977.5855436262
74,24168322.336881805,45.95614564955997,426.4751935922305,1489.2527532250283,58.752501889790445,1325657.2265238452
75,24125242.37964137,25.922187663706765,400.0568196587243,1397.0615179365898,59.142818052216455,1368875.437015327
76,24108988.91088188,38.54232844217494,339.5448518855176,1355.7725767569732,59.916351684030495,1385217.3130093557
77,24115860.30864434,73.34585831058362,289.53200043414824,1257.6585857809437,60.103124404068495,1378459.0517867377
78,24092898.854309857,39.45400932017769,307.08502379851853,1170.6549359248397,60.29970993118216,1401523.652011181
79,24058420.29740572,51.289437266723944,262.69257682999444,1092.9542816931498,60.58535051571148,1436112.1809479815
80,24028163.221135974,33.58167065048348,257.2886463963911,1012.886178370718,60.770147022442174,1466472.2522215936
81,23997052.239251044,21.76503153382551,244.016828343617,936.9974949427808,60.94758183259405,1497684.0338123082
82,23963174.868629433,12.492281867256029,223.83823708481518,866.2520768170702,61.14568674743653,1531661.403088059
83,23894288.547627747,11.886153101893479,195.75665278331027,793.0722358087561,61.29065198643274,1600649.4466785854
84,23896865.697134133,8.3789113704664,175.47115425298676,724.0996700082875,61.40917319817497,1598164.9439570422
85,23879447.735029988,7.699442217074487,153.13284250470156,658.5256302847624,61.513133724240085,1615671.3939212942
86,23810158.5307296,7.193673431331449,133.80588451293005,607.6869835706112,61.681746159750276,1685031.1009827345
87,23773758.938121982,6.767043894149946,119.00563413193447,554.8324159217892,61.7865511003915,1721498.6702329777
88,23754236.840970017,6.419262864077209,106.2762597381971,504.6227152583444,61.867388831987356,1741083.973403301
89,23763236.36943523,5.893914805397816,94.20424846611493,461.1173341028428,61.96443773451981,1732140.450629667
