47.27275492,47.27275492,52.90961238,52.90961238
65.36877127,112.6415262,74.29707985,127.2066922
91.32125061,203.9627768,104.910455,232.1171472
128.4920534,332.4548302,148.700278,380.8174252
181.6835745,514.1384047,211.3096663,592.1270915
257.7555901,771.8939948,300.7990162,892.9261077
366.5059258,1138.399921,428.6805762,1321.606684
452.6564109,1591.056332,507.4883882,1829.095072
378.488786,1969.545118,340.8471014,2169.942173
424.1343135,2393.679431,389.1584015,2559.100575
331.5098417,2725.189273,225.376349,2784.476924
387.6463962,3112.835669,314.8484008,3099.325325
303.0179981,3415.853667,177.9902451,3277.31557
333.8646882,3749.718355,237.8522109,3515.167781
297.9491145,4047.66747,185.8763719,3701.044153
296.919173,4344.586643,194.2924753,3895.336628
255.6206875,4600.20733,139.4332595,4034.769887
278.5832584,4878.790589,188.7004167,4223.470304
300.4677051,5179.258294,226.1707752,4449.641079
237.423382,5416.681676,129.5175375,4579.158617
255.9161248,5672.597801,171.0214579,4750.180075
332.3522172,6004.950018,290.669936,5040.850011
367.0301295,6371.980147,327.6903508,5368.540361
306.2369838,6678.217131,217.8429364,5586.383298
315.9005746,6994.117706,234.1811827,5820.564481
273.4635875,7267.581293,169.4616405,5990.026121
283.3369404,7550.918234,193.7710512,6183.797172
271.5083887,7822.426622,180.1713288,6363.968501
256.7919939,8079.218616,163.7932569,6527.761758
204.6570966,8283.875713,93.05031912,6620.812077
214.0932735,8497.968986,124.8948591,6745.706936
227.5781054,8725.547092,154.9952865,6900.702223
253.3815933,8978.928685,197.2297096,7097.931932
194.2918029,9173.220488,104.798202,7202.730134
222.0311435,9395.251632,158.0444156,7360.77455
232.2501927,9627.501824,174.6772723,7535.451822
173.1643566,9800.666181,84.48071404,7619.932536
254.8840219,10055.5502,220.227128,7840.159664
232.7494627,10288.29967,176.3672593,8016.526924
210.8160521,10499.11572,141.4841419,8158.011066
255.593759,10754.70948,212.5763527,8370.587418
270.8849262,11025.5944,227.4145096,8598.001928
210.6262085,11236.22061,127.7789636,8725.780891
230.509486,11466.7301,165.7799103,8891.560802
182.5251574,11649.25525,94.62473526,8986.185537
213.7896586,11863.04491,153.652828,9139.838365
223.1485155,12086.19343,168.4849284,9308.323294
176.3115999,12262.50503,96.51857489,9404.841868
176.353413,12438.85844,106.6971057,9511.538974
143.458005,12582.31645,64.29044134,9575.829415
159.262391,12741.57884,100.6902105,9676.519626
167.2324584,12908.8113,117.551841,9794.071467
131.262992,13040.07429,65.04565092,9859.117118
151.577085,13191.65137,105.182118,9964.299236
148.4030589,13340.05443,102.1612424,10066.46048
115.2890246,13455.34346,54.45030775,10120.91079
180.0469266,13635.39038,160.9158077,10281.82659
156.5095008,13791.89988,116.4047873,10398.23138
121.6250418,13913.52493,63.43115605,10461.66254
179.3996481,14092.92457,158.0582319,10619.72077
166.6420152,14259.56659,130.464027,10750.1848
128.0532596,14387.61985,69.84837158,10820.03317
126.7716851,14514.39153,75.35198536,10895.38515
146.3777694,14660.7693,110.1694719,11005.55462
206.3306918,14867.09999,199.0864358,11204.64106
212.5876497,15079.68764,193.3240926,11397.96515
156.1642255,15235.85187,96.77864234,11494.7438
152.696753,15388.54862,97.00033372,11591.74413
155.0565338,15543.60516,105.0997966,11696.84393
118.1410504,15661.74621,52.28891993,11749.13285
113.358009,15775.10422,55.77295355,11804.9058
91.68005794,15866.78427,31.72830855,11836.63411
86.21993976,15953.00421,34.58184227,11871.21595
70.40650867,16023.41072,19.76165536,11890.97761
67.70693778,16091.11766,25.63596614,11916.61357
57.04493067,16148.16259,17.10830973,11933.72188
68.83026134,16216.99285,42.48300126,11976.20488
64.90053835,16281.89339,39.03270684,12015.23759
50.67577337,16332.56916,20.32137204,12035.55896
50.17257864,16382.74174,24.79881848,12060.35778
44.02747544,16426.76922,19.29544451,12079.65322
35.87874385,16462.64796,11.10431307,12090.75754
30.23642568,16492.88439,7.37396082,12098.1315
27.50783388,16520.39222,7.891475488,12106.02297
23.05496311,16543.44718,5.035900612,12111.05887
20.37068535,16563.81787,4.708671548,12115.76755
19.29885439,16583.11672,6.288242629,12122.05579
17.5516164,16600.66834,6.114497516,12128.17029
15.1400986,16615.80844,4.598850463,12132.76914
12.85929159,16628.66773,3.202161571,12135.9713
