,0,1,2,3,4,5
55,24471596.76414006,52.43126147461032,445.6559190787797,1590.8276280489085,42.982899206796006,1022271.3381521272
56,24396509.43789632,30.85459991230178,420.7035585483268,1500.694447455369,43.460207042204026,1097494.8492907146
57,24394938.90971054,57.47655038519156,356.92785813775276,1513.2172440869672,44.674363401568954,1099088.7942734465
58,24339575.614608,38.13636507191576,341.14020820190945,1424.5572442303198,45.15512745797177,1154575.3964470336
59,24338448.33865625,47.93677057471591,297.2190947944434,1308.2052251034934,45.37180575785321,1155852.928447519
60,24338505.599850673,65.97133549404629,257.38947832043556,1230.6087666618462,45.75647293119587,1155894.674095915
61,24317092.035979416,39.54202509934578,269.1336411763617,1172.013814683848,46.20345586549959,1177381.0710837545
62,24321793.017018057,36.84378370031904,243.49459438210798,1090.560039648136,46.501185468817255,1172789.5833787462
63,24319676.054766484,25.716628150921206,230.00512862481256,1000.7254801449633,46.669638284882275,1175020.828358308
64,24271735.262533862,20.468951209627246,208.59417904152536,924.1594907379709,46.894389909752334,1223064.6204552436
65,24274170.662088193,15.619399553734372,190.88760003390402,842.5911444929866,47.01715052968946,1220733.2226171952
66,24277425.963802986,14.148946744778772,171.21906613118642,775.4504250727863,47.19293678829094,1217566.0248222726
67,24222100.670098864,7.458623309980003,156.3089960363227,722.7476595957096,47.44536653092135,1272965.369255653
68,24192822.603249326,9.287818506163557,133.7695740182427,669.9871826304798,47.66980529549489,1302316.682370222
69,24174959.614184156,5.424381285766651,120.96048636469052,607.6426788821375,47.77306388925863,1320258.58520541
70,24181945.060233533,8.470513703370413,102.52654117230685,556.307781128798,47.91471687317143,1313339.7202135813
71,24147598.54213048,4.945317861529404,94.02506917009222,515.4449323426213,48.08970099372266,1347738.952849143
72,24144224.502816383,3.2673691601565125,83.21725741842582,465.48181410446165,48.16984683993298,1351175.360896089
73,24108039.37395451,2.505906584524145,72.65144144467205,424.4432392626494,48.2794419112373,1387412.7460162812
74,24066959.53076923,3.2898507358061035,62.31852958446337,383.324394321668,48.3522126136524,1428543.1842435102
75,24006568.1739193,2.5560384015232698,55.223026652221655,349.33676789453136,48.44231137390961,1488976.267936373
76,23964917.155370492,1.9231838109423658,48.80395617480147,315.9758621965346,48.50847817536247,1530667.6331491512
77,23899689.090700656,1.3470091743368218,42.96563595045638,284.59860836810424,48.56156252905509,1595933.4364833187
78,23851786.994406205,1.3887235921172683,37.43749822846884,255.53992671414605,48.6038269054652,1643870.0356183478
79,23793550.31824576,0.7948786889824605,32.87856347594352,229.10927890696684,48.641878145901444,1702138.2571550128
80,23775851.21714,1.1253545114310444,27.872877932031944,207.64377467769097,48.69575168730308,1719863.4451011857
81,23773247.084440395,1.2510095286470606,24.08541243700745,190.05807260726075,48.75879131985534,1722488.762273708
82,23766345.65190126,1.5606572883274583,20.54619389108441,172.12848333580357,48.80338113266332,1729411.3093830878
83,23699204.230914872,1.531342142703944,18.16985983507454,154.592788432307,48.832186427787704,1796572.6429082921
84,23652176.834470514,1.567250541665486,16.05781929337166,138.219033241918,48.852941828635885,1843618.4684845803
85,23636398.518106576,1.4302390200874728,14.437452864818816,123.8108799517865,48.87278622852061,1859412.9305353547
86,23590781.181720298,1.8796656473385414,12.366658439959528,110.94115716007171,48.890966298054686,1905044.7398321477
87,23586095.915892053,2.3016510687013487,10.798181279424528,99.88405985855862,48.90934437730272,1909742.1908713605
88,23596637.17340874,2.795002893030174,9.333508517920805,89.63905878443214,48.922834376865886,1899212.136186683
89,23565200.18352004,3.285666494659397,8.290731094857064,81.41790155651263,48.94031985103786,1930657.8818609617
