,0,1,2,3,4,5
0,25495888.0,112.0,0.0,0.0,0.0,0.0
1,25495799.817312688,147.81953238446246,0.0,47.27275492297495,0.0,5.0904
2,25495676.017126273,199.5608297901632,0.0,112.58952616039495,0.05200003041527246,11.780517746873816
3,25495501.231815323,274.02029773452057,0.0,203.78692829336217,0.1758485091917069,20.78511014002077
4,25495253.513491523,380.90781848351014,0.0,332.0548160250494,0.4000141303144053,33.1238598379435
5,25494901.5147358,534.0947607673461,0.0,513.3731302705683,0.7652744279419598,50.25209874447491
6,25494400.46222047,753.3962574130326,0.0,770.5640099566681,1.3299848712395845,74.2475272949926
7,25493686.407079756,1067.1160986760335,0.0,1136.2223153527184,2.17760528219192,108.07690093166495
8,25427402.223669913,503.647678352629,903.1264354486627,1447.6148868722544,2.349733940647919,65741.03759547778
9,25342892.30949831,236.39204919776208,1192.0991652050377,1574.8621786170277,2.527036659388295,150101.81007201422
10,25259065.62104905,110.56768207772929,1210.5177419899394,1604.5724518376865,2.71932731663918,234006.00174773138
11,25188527.072902475,52.56562717277607,1118.4887853161017,1586.1933356885056,2.966326453786842,304712.71302289196
12,25120980.204655502,24.477366657086453,992.3632201183204,1543.4294151315123,3.2697496346953545,372456.25559296214
13,25044332.090527344,12.75134411549416,860.2704270305411,1476.280235061176,3.5328174755394235,449315.074648972
14,24964011.069322653,6.444530066275125,739.2535534118141,1389.0276389324504,3.7130712784356787,529850.4918836575
15,24911588.931612,36.135406563103665,627.5794331111075,1327.143787861666,3.967972028543393,582416.2417884337
16,24859328.178045206,16.613123061427192,562.4278367683451,1243.3280215004452,4.130494096676539,634845.3224793631
17,24797827.244947843,8.196679768524557,490.1067396109877,1154.9579874380931,4.282938793413337,696515.2107065446
18,24735212.16609943,8.057229013000965,417.954660092288,1066.33183795608,4.423959152954216,759291.0662143545
19,24678049.68093169,8.367093535600876,356.3122082080483,981.001449506905,4.554158260507693,816600.0841587915
20,24629417.1786751,8.599680398676705,304.23814597035715,899.8648534746549,4.673938528493083,865365.4447065311
21,24576604.350733023,8.740647388379303,260.2629335080889,823.3904359369328,4.783812018896676,918298.4714381219
22,24527840.84253088,23.596940559634056,222.88892625047913,769.2459658021588,4.945107326044129,967138.4805291744
23,24486449.19776897,12.314990514549374,207.21497711544586,706.5542066566154,5.0393936194733735,1008619.6786631147
24,24441827.64531436,21.101944797282837,180.75105903342634,657.8999027048815,5.17047678148478,1053307.4313023216
25,24399621.888156965,18.430336579724223,162.11297148260266,603.5469132994981,5.250892523970185,1095588.770729137
26,24351850.11219259,14.372740340291369,146.89705177061688,552.9060307067122,5.3247094447542,1143430.3872751445
27,24303056.32713013,12.183887501949274,130.91392124912088,505.29449476769923,5.392219266267447,1192289.8883470802
28,24248103.646492105,11.648320225935823,115.05903625483616,461.0323800505979,5.453915719708234,1247303.1598556458
29,24204085.945997417,11.692124970529242,100.87688533550008,420.38641906507735,5.510207769374855,1291375.5883654407
30,24160469.94479052,11.672545443885367,88.92499694730084,383.3177223969211,5.5615369476264815,1335040.5784077398
31,24117296.238229524,11.72215731144902,78.7112087486991,349.5915594034884,5.608340038377243,1378258.1285049734
32,24071071.629357427,17.008709222223352,70.0153947541885,325.84877980263394,5.6777011225214515,1424509.8200576638
33,24025750.712347835,22.006720578927784,64.21912422338872,306.3904342693126,5.7464111957719695,1469850.9249618866
34,23981074.53194729,17.57070778122271,65.20489866071634,283.7637652835116,5.783821465371085,1514553.144859519
35,23935718.192633767,15.861052077423155,62.019535587161414,262.2843659350915,5.818469018908298,1559935.8239436154
36,23893434.83403284,16.22097020870291,56.74792650463412,242.45899313163966,5.850493938018834,1602243.88758338
37,23851749.812176537,15.231810598143921,53.71952166049375,224.68440844557455,5.880098179303942,1643950.6719845757
38,23814301.050128393,15.365179127178331,49.73818667900762,208.4077471831624,5.907532143972696,1681419.5312264687
39,23769055.650923375,15.536070822731665,46.35537580711048,193.7919975659143,5.93301044143496,1726682.7326219834
40,23735887.322292298,15.84161625146367,43.38982511224986,180.6980590080185,5.956672443013721,1759866.7915348897
41,23696811.350710038,15.710447307639354,41.386608049910976,169.0372879627193,5.9787356748225875,1798956.5362109707
42,23648703.97933082,16.04421732250511,39.17405911253572,158.56191383558638,5.999389115261721,1847076.2410897943
43,23596592.382065907,15.962727409307147,37.79142990805175,149.27949199850838,6.018749523961521,1899198.5655352478
44,23553913.50233911,16.093881708346483,36.372512126724594,140.9702710331706,6.036976549069475,1941887.0240194697
45,23517821.317084994,16.363539954048893,35.05735466261642,133.59325589793934,6.0541890183788185,1977987.614575467
46,23478767.64462164,17.158333932755745,33.48060652404678,127.09659516625352,6.070500754212289,2017048.5493419785
47,23446765.613759212,17.242186715814995,33.063426658165675,121.54857083553165,6.086019247833951,2049056.4460373246
48,23407974.501898985,18.146034563087557,31.900233461099116,116.67442719644269,6.100860327668026,2087852.6765454665
49,23364942.44692488,18.662466340097577,31.537659747518042,112.63144699764888,6.115106274635123,2130888.606395758
50,23325307.06131972,19.69589673504803,30.84189015184737,109.24900396069084,6.12885857380685,2170527.023030855
51,23288954.407519072,21.058889932213,30.19103622355691,106.60995769350158,6.142197876645775,2206881.5903992015
52,23243330.572069183,22.652796271231395,29.762808474309484,104.75221614909927,6.155214952008666,2252506.104894969
53,23202348.99276753,23.899623790997627,30.162180973341645,103.69073815109559,6.168005197147153,2293487.0866843504
54,23163070.688848272,27.739851258582295,29.809154995809024,105.44846270318085,6.1894591981408595,2332760.1242235675
