47.27275492,47.27275492,52.90961238,52.90961238
65.36877127,112.6415262,74.29707985,127.2066922
91.32125061,203.9627768,104.910455,232.1171472
128.4920534,332.4548302,148.700278,380.8174252
181.6835745,514.1384047,211.3096663,592.1270915
257.7555901,771.8939948,300.7990162,892.9261077
366.5059258,1138.399921,428.6805762,1321.606684
451.6429581,1590.042879,505.9682089,1827.574893
336.7888191,1926.831698,278.541459,2106.116352
389.9134221,2316.74512,348.0472334,2454.163585
328.3158122,2645.060932,235.8529538,2690.016539
350.7573295,2995.818262,270.769064,2960.785603
266.1728046,3261.991066,139.3434202,3100.129023
324.0465922,3586.037658,243.4207706,3343.549794
318.4093355,3904.446994,232.8705622,3576.420356
246.0127708,4150.459765,124.1964888,3700.616845
256.6628935,4407.122658,157.569546,3858.186391
207.140045,4614.262703,92.6650208,3950.851412
209.3108924,4823.573595,114.3005901,4065.152002
173.4506043,4997.0242,72.60790676,4137.759908
178.0215359,5175.045736,96.41648853,4234.176397
204.7057816,5379.751517,146.9820304,4381.158427
223.9447781,5603.696295,176.6451379,4557.803565
187.9438875,5791.640183,118.5584808,4676.362046
236.4857392,6028.125922,197.244423,4873.606469
255.1933837,6283.319306,217.6372504,5091.24372
249.7787653,6533.098071,199.73951,5290.98323
238.0330452,6771.131116,176.713154,5467.696384
186.6497005,6957.780817,98.75609932,5566.452483
184.7015073,7142.482324,107.6148404,5674.067323
211.3609251,7353.843249,156.1636421,5830.230965
240.3905642,7594.233814,199.159377,6029.390342
281.7988743,7876.032688,253.8970036,6283.287346
210.2012591,8086.233947,131.4541849,6414.741531
242.9520467,8329.185994,187.5076854,6602.249216
262.7239123,8591.909906,214.0274051,6816.276621
193.6897732,8785.599679,103.5549732,6919.831595
258.1130125,9043.712692,212.0787427,7131.910337
248.066852,9291.779544,189.6434288,7321.553766
224.7390746,9516.518618,152.0152579,7473.569024
225.9099191,9742.428537,157.5845474,7631.153571
180.3489818,9922.777519,91.57929463,7722.732866
192.2029146,10114.98043,121.9475774,7844.680443
155.3675613,10270.348,72.48073564,7917.161179
152.8972618,10423.24526,81.62837616,7998.789555
151.5473297,10574.79259,89.02519746,8087.814753
127.6855366,10702.47812,60.027824,8147.842577
131.566738,10834.04486,76.26821289,8224.110789
158.5188095,10992.56367,122.915142,8347.025931
162.5177343,11155.0814,126.6867929,8473.712724
135.4358968,11290.5173,83.57093607,8557.28366
128.1268078,11418.64411,77.42377344,8634.707434
102.0962008,11520.74031,43.44729923,8678.154733
91.04356805,11611.78388,36.62460012,8714.779333
74.0403993,11685.82428,20.48386685,8735.2632
73.01446105,11758.83874,29.47410079,8764.737301
69.54628074,11828.38502,31.74950946,8796.48681
63.13671063,11891.52173,28.10613345,8824.592944
56.471095,11947.99283,23.75310441,8848.346048
57.56152071,12005.55435,30.87228194,8879.21833
57.74919695,12063.30354,34.65647904,8913.874809
45.58053203,12108.88407,18.76353172,8932.638341
42.1422617,12151.02634,18.1602118,8950.798553
35.63933325,12186.66567,12.36195634,8963.160509
32.80623203,12219.4719,12.39661238,8975.557121
29.03977084,12248.51167,10.37191636,8985.929038
24.3169366,12272.82861,6.684911555,8992.613949
20.39877888,12293.22739,4.279074214,8996.893023
18.76490414,12311.99229,5.156602651,9002.049626
16.13904417,12328.13134,3.89725418,9005.94688
15.1658063,12343.29714,4.910372759,9010.857253
12.34777454,12355.64492,2.616130904,9013.473384
10.51223664,12366.15715,1.86941062,9015.342795
9.331886286,12375.48904,1.919292027,9017.262087
8.483860192,12383.9729,2.181867487,9019.443954
7.366837342,12391.33974,1.764582469,9021.208537
6.318878731,12397.65862,1.325959429,9022.534496
5.597818942,12403.25644,1.275243215,9023.809739
4.674317094,12407.93075,0.771713532,9024.581453
3.916453139,12411.84721,0.463020818,9025.044474
3.615557164,12415.46276,0.763029811,9025.807503
3.13888681,12418.60165,0.636513841,9026.444017
3.013618182,12421.61527,0.96763522,9027.411652
2.730836291,12424.3461,0.930074267,9028.341727
2.509704286,12426.85581,0.932031456,9029.273758
2.233320047,12429.08913,0.799883307,9030.073641
2.211254398,12431.30038,1.027354853,9031.100996
2.088571025,12433.38895,1.027582481,9032.128579
2.165165869,12435.55412,1.298575735,9033.427155
2.254739797,12437.80886,1.521666839,9034.948821
